DictionaryHumanName,DimensionHumanName,LanguageCode
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/453 GREENNESS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/454 YELLOWNESS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/455 PURPLE,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/456 BLUENESS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/457 ORANGE,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.2 SPECIFIC LIGHT/458 VARIEGATION,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/459 VISION,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/460 BLINDNESS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/461 DIMSIGHTEDNESS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/462 SPECTATOR,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/463 INSTRUMENTS,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/464 VISIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/465 INVISIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/466 APPEARANCE,eng
Roget's Thesaurus 1911 Edition,CLASS III - RELATED TO MATTER/3.3 ORGANIC MATTER/3.3.2 SENSATION/3.3.2.8 LIGHT/3.3.2.8.3 PERCEPTIONS OF LIGHT/467 DISAPPEARANCE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/468 INTELLECT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/469 NON-INTELLECT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/470 THOUGHT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/471 INCOGITANCY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/472 IDEA,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.1 OPERATIONS OF INTELLECT IN GENERAL/473 TOPIC,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/474 CURIOSITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/475 INCURIOSITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/476 ATTENTION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/477 INATTENTION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/478 CARE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/479 NEGLECT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/480 INQUIRY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/481 ANSWER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/482 EXPERIMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/483 COMPARISON,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/484 INCOMPARABILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/485 DISCRIMINATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/486 INDISCRIMINATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/487 IDENTIFICATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.2 PRECURSORY CONDITIONS AND OPERATIONS/488 MEASUREMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.1 GENERAL EVIDENCE/489 EVIDENCE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.1 GENERAL EVIDENCE/490 COUNTER EVIDENCE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.1 GENERAL EVIDENCE/491 QUALIFICATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/492 POSSIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/493 IMPOSSIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/494 PROBABILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/495 IMPROBABILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/496 CERTAINTY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.3 MATERIALS FOR REASONING/4.1.3.2 DEGREES OF EVIDENCE/497 UNCERTAINTY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.4 REASONING PROCESSES/498 REASONING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.4 REASONING PROCESSES/499 INTUITION/SOPHISTRY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.4 REASONING PROCESSES/500 DEMONSTRATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.4 REASONING PROCESSES/501 CONFUTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/502 JUDGMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/503 DISCOVERY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/504 MISJUDGMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/505 OVERESTIMATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/506 UNDERESTIMATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/507 BELIEF,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/508 UNBELIEF/DOUBT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/509 CREDULITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/510 INCREDULITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/511 ASSENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/512 DISSENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/513 KNOWLEDGE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/514 IGNORANCE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/515 SCHOLAR,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/516 IGNORAMUS,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/517 TRUTH,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/518 ERROR,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/519 MAXIM,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.1 GENERAL/520 ABSURDITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/521 INTELLIGENCE/WISDOM,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/522 IMBECILITY/FOLLY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/523 SAGE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/524 FOOL,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/525 SANITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/526 INSANITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.5 RESULTS OF REASONING/4.1.5.2 FACULTIES/527 MADMAN,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.1 TO THE PAST/528 MEMORY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.1 TO THE PAST/529 OBLIVION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/530 EXPECTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/531 INEXPECTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/532 DISAPPOINTMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/533 FORESIGHT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/534 PREDICTION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/535 OMEN,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.6 EXTENSION OF THOUGHT/4.1.6.2 TO THE FUTURE/536 ORACLE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.7 CREATIVE THOUGHT/537 SUPPOSITION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.7 CREATIVE THOUGHT/538 ANALOGY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.1 FORMATION OF IDEAS/4.1.7 CREATIVE THOUGHT/539 IMAGINATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/540 MEANING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/541 UNMEANINGNESS,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/542 INTELLIGIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/543 UNINTELLIGIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/544 EQUIVOCALNESS,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/545 METAPHOR,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/546 INTERPRETATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/547 MISINTERPRETATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.1 NATURE OF IDEAS COMMUNICATED/548 INTERPRETER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/549 MANIFESTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/550 LATENCY/IMPLICATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/551 INFORMATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/552 CORRECTION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/553 CONCEALMENT,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/554 DISCLOSURE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/555 AMBUSH,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/556 PUBLICATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/557 NEWS,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/558 SECRET,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/559 MESSENGER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/560 AFFIRMATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/561 NEGATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/562 TEACHING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/563 MISTEACHING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/564 LEARNING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/565 TEACHER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/566 LEARNER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/567 SCHOOL,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/568 VERACITY,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/569 FALSEHOOD,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/570 DECEPTION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/571 UNTRUTH,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/572 DUPE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/573 DECEIVER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.2 MODES OF COMMUNICATION/574 EXAGGERATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/575 INDICATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/576 RECORD,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/577 OBLITERATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/578 RECORDER,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/579 REPRESENTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/580 MISREPRESENTATION,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/581 PAINTING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/582 SCULPTURE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/583 ENGRAVING,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.1 NATURAL MEANS/584 ARTIST,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.2 CONVENTIONAL MEANS/4.2.3.2.1 LANGUAGE GENERALLY/585 LANGUAGE,eng
Roget's Thesaurus 1911 Edition,CLASS IV - INTELLECTUAL FACULTIES/4.2 COMMUNICATION OF IDEAS/4.2.3 MEANS OF COMMUNICATING IDEAS/4.2.3.2 CONVENTIONAL MEANS/4.2.3.2.1 LANGUAGE GENERALLY/586 LETTER,eng
